scenario,method,seed,round,client_update_norm,cross_seed_mean_update_norm,absolute_deviation,relative_deviation_percent
High-straggler,Async-FedDRL,5629,78,0.1655496309355145,0.1655585835004946,8.952564980097e-06,0.005407490684450229
High-straggler,Async-FedDRL,6740,78,0.16560167647639368,0.1655585835004946,4.3092975899078345e-05,0.026028838244408877
High-straggler,Async-FedDRL,7851,78,0.16559894724262753,0.1655585835004946,4.036374213292615e-05,0.024380337932044197
High-straggler,Async-FedDRL,3407,79,0.16560337920522156,0.1655640860425283,3.9293162693243566e-05,0.02373290224496535
High-straggler,Async-FedDRL,4518,79,0.16553026394752512,0.1655640860425283,3.382209500318867e-05,0.02042840075504105
High-straggler,Async-FedDRL,5629,79,0.165512953115643,0.1655640860425283,5.113292688530002e-05,0.030884069188873212
High-straggler,Async-FedDRL,6740,79,0.16560115984984983,0.1655640860425283,3.7073807321513774e-05,0.02239242109064079
High-straggler,Async-FedDRL,7851,79,0.16557267409440196,0.1655640860425283,8.588051873648084e-06,0.0051871466082578305
High-straggler,Async-FedDRL,3407,80,0.16560219016101013,0.1655713078281404,3.0882332869741624e-05,0.018651983411157716
High-straggler,Async-FedDRL,4518,80,0.16554577838875084,0.1655713078281404,2.552943938954888e-05,0.015418999659076144
High-straggler,Async-FedDRL,5629,80,0.16551235961201502,0.1655713078281404,5.894821612537071e-05,0.03560291749737083
High-straggler,Async-FedDRL,6740,80,0.1655935814878172,0.1655713078281404,2.2273659676802504e-05,0.01345260840720187
High-straggler,Async-FedDRL,7851,80,0.16560262949110868,0.1655713078281404,3.1321662968292197e-05,0.018917325338037094
High-straggler,Async-FedDRL,3407,81,0.1655912191608348,0.16557936480000493,1.1854360829871569e-05,0.007159322566667568
High-straggler,Async-FedDRL,4518,81,0.16552595111386864,0.16557936480000493,5.341368613628883e-05,0.032258661096329584
High-straggler,Async-FedDRL,5629,81,0.16556190608938468,0.16557936480000493,1.7458710620255058e-05,0.010544013525684535
High-straggler,Async-FedDRL,6740,81,0.1656046334626774,0.16557936480000493,2.5268662672467412e-05,0.01526075589369978
High-straggler,Async-FedDRL,7851,81,0.16561311417325902,0.16557936480000493,3.3749373254093884e-05,0.020382596161579718
High-straggler,Async-FedDRL,3407,82,0.16560407577088665,0.16555916119240704,4.491457847960456e-05,0.027129020318849294
High-straggler,Async-FedDRL,4518,82,0.1655168490425686,0.16555916119240704,4.231214983843601e-05,0.025557117790215373
High-straggler,Async-FedDRL,5629,82,0.16554770032287588,0.16555916119240704,1.1460869531160212e-05,0.0069225221054610145
High-straggler,Async-FedDRL,6740,82,0.16555849300462377,0.16555916119240704,6.681877832703798e-07,0.000403594569130388
High-straggler,Async-FedDRL,7851,82,0.1655686878210804,0.16555916119240704,9.526628673345305e-06,0.005754214146007778
High-straggler,Async-FedDRL,3407,83,0.16559161408123274,0.16558423593161578,7.378149616960039e-06,0.0044558285246471905
High-straggler,Async-FedDRL,4518,83,0.16554607397599697,0.16558423593161578,3.816195561881508e-05,0.02304685310416596
High-straggler,Async-FedDRL,5629,83,0.16559687305950596,0.16558423593161578,1.2637127890180455e-05,0.007631842378642512
High-straggler,Async-FedDRL,6740,83,0.16560601185511084,0.16558423593161578,2.1775923495059857e-05,0.01315096414374436
High-straggler,Async-FedDRL,7851,83,0.1655806066862324,0.16558423593161578,3.629245383385271e-06,0.0021917819428681025
High-straggler,Async-FedDRL,3407,84,0.16559386446893437,0.16557404356889682,1.9820900037548217e-05,0.011971018893006962
High-straggler,Async-FedDRL,4518,84,0.16554652930514213,0.16557404356889682,2.7514263754691015e-05,0.016617498227155445
High-straggler,Async-FedDRL,5629,84,0.16561026951964988,0.16557404356889682,3.6225950753060454e-05,0.021879003479181515
High-straggler,Async-FedDRL,6740,84,0.16557610768979134,0.16557404356889682,2.0641208945126888e-06,0.0012466452168596038
High-straggler,Async-FedDRL,7851,84,0.1655434468609664,0.16557404356889682,3.0596707930430345e-05,0.018479169361892634
High-straggler,Async-FedDRL,3407,85,0.16559479924410064,0.16557656164877027,1.8237595330372613e-05,0.011014599620119641
High-straggler,Async-FedDRL,4518,85,0.16556130659692742,0.16557656164877027,1.5255051842855138e-05,0.00921329183970794
High-straggler,Async-FedDRL,5629,85,0.16558807649571966,0.16557656164877027,1.1514846949389757e-05,0.00695439429030762
High-straggler,Async-FedDRL,6740,85,0.1655645464153626,0.16557656164877027,1.2015233407658421e-05,0.0072566027993417135
High-straggler,Async-FedDRL,7851,85,0.16557407949174113,0.16557656164877027,2.482157029137788e-06,0.0014990992713105557
High-straggler,Async-FedDRL,3407,86,0.16558201009006995,0.16555378579184513,2.8224298224827082e-05,0.017048416072051768
High-straggler,Async-FedDRL,4518,86,0.1654821950411342,0.16555378579184513,7.159075071092036e-05,0.04324319759194947
High-straggler,Async-FedDRL,5629,86,0.1655793529957294,0.16555378579184513,2.5567203884274692e-05,0.01544344260204413
High-straggler,Async-FedDRL,6740,86,0.1655739711861727,0.16555378579184513,2.018539432757649e-05,0.012192650401215279
High-straggler,Async-FedDRL,7851,86,0.16555139964611926,0.16555378579184513,2.3861457258689267e-06,0.0014413114834287673
High-straggler,Async-FedDRL,3407,87,0.16556255929982266,0.1655723215619824,9.762262159734858e-06,0.005896071316533622
High-straggler,Async-FedDRL,4518,87,0.1655492136680315,0.1655723215619824,2.3107893950907732e-05,0.013956374913941904
High-straggler,Async-FedDRL,5629,87,0.16561158338710927,0.1655723215619824,3.926182512686838e-05,0.023712794962635477
High-straggler,Async-FedDRL,6740,87,0.16557636091887754,0.1655723215619824,4.039356895135793e-06,0.002439632939267358
High-straggler,Async-FedDRL,7851,87,0.16556189053607104,0.1655723215619824,1.043102591136158e-05,0.00629998167142731
High-straggler,Async-FedDRL,3407,88,0.16556830332450867,0.1655501031256898,1.8200198818874025e-05,0.010993770752927878
High-straggler,Async-FedDRL,4518,88,0.16550020297619855,0.1655501031256898,4.990014949124433e-05,0.030142022595636128
High-straggler,Async-FedDRL,5629,88,0.16559478867168648,0.1655501031256898,4.4685545996681064e-05,0.02699215835749415
High-straggler,Async-FedDRL,6740,88,0.16556036515596956,0.1655501031256898,1.0262030279761802e-05,0.006198745930088978
High-straggler,Async-FedDRL,7851,88,0.16552685550008564,0.1655501031256898,2.324762560415583e-05,0.014042652444925178
High-straggler,Async-FedDRL,3407,89,0.1655742417906246,0.16556433644907345,9.905341551152969e-06,0.005982774891982724
High-straggler,Async-FedDRL,4518,89,0.1655295535177161,0.16556433644907345,3.478293135736332e-05,0.02100871002980907
High-straggler,Async-FedDRL,5629,89,0.16557250590829162,0.16556433644907345,8.169459218165809e-06,0.004934310971420275
High-straggler,Async-FedDRL,6740,89,0.16558141478309313,0.16556433644907345,1.7078334019676733e-05,0.010315225117898456
High-straggler,Async-FedDRL,7851,89,0.1655639662456419,0.16556433644907345,3.702034315489211e-07,0.00022360095144209597
High-straggler,Async-FedDRL,3407,90,0.16555165510232228,0.16556080721556116,9.152113238874993e-06,0.005527946736185507
High-straggler,Async-FedDRL,4518,90,0.1655166672550586,0.16556080721556116,4.413996050256497e-05,0.0266608753876722
High-straggler,Async-FedDRL,5629,90,0.16558797761154972,0.16556080721556116,2.7170395988568297e-05,0.01641112799914794
High-straggler,Async-FedDRL,6740,90,0.1655793310441537,0.16556080721556116,1.8523828592548197e-05,0.011188534837493309
High-straggler,Async-FedDRL,7851,90,0.16556840506472148,0.16556080721556116,7.597849160323467e-06,0.004589159287216461
High-straggler,Async-FedDRL,3407,91,0.16557060214114847,0.1655447946182686,2.5807522879867095e-05,0.015589449936723725
High-straggler,Async-FedDRL,4518,91,0.1655248338630475,0.1655447946182686,1.9960755221093418e-05,0.012057615745104595
High-straggler,Async-FedDRL,5629,91,0.16551376017212868,0.1655447946182686,3.1034446139915906e-05,0.018746857134033446
High-straggler,Async-FedDRL,6740,91,0.1655858596707866,0.1655447946182686,4.106505251799675e-05,0.024806006502765047
High-straggler,Async-FedDRL,7851,91,0.16552891724423166,0.1655447946182686,1.5877374036937786e-05,0.009590983560401027
High-straggler,Async-FedDRL,3407,92,0.1655634250388072,0.16557283900478362,9.413965976423633e-06,0.005685694606077057
High-straggler,Async-FedDRL,4518,92,0.165562049005001,0.16557283900478362,1.0789999782628845e-05,0.006516769204106664
High-straggler,Async-FedDRL,5629,92,0.16558507693508834,0.16557283900478362,1.2237930304720424e-05,0.007391266815426686
High-straggler,Async-FedDRL,6740,92,0.1655781661449742,0.16557283900478362,5.327140190580781e-06,0.0032173997997502917
High-straggler,Async-FedDRL,7851,92,0.16557547790004729,0.16557283900478362,2.6388952636680063e-06,0.0015937971949564536
High-straggler,Async-FedDRL,3407,93,0.16558132782601734,0.16556737168856134,1.395613745600044e-05,0.008429280065067697
High-straggler,Async-FedDRL,4518,93,0.16553515937839,0.16556737168856134,3.2212310171336744e-05,0.019455711498476493
High-straggler,Async-FedDRL,5629,93,0.16557771955374156,0.16556737168856134,1.03478651802269e-05,0.0062499422891677215
High-straggler,Async-FedDRL,6740,93,0.16556910499268543,0.16556737168856134,1.7333041240907843e-06,0.0010468875035059425
High-straggler,Async-FedDRL,7851,93,0.16557354669197236,0.16556737168856134,6.17500341101862e-06,0.0037296016407351333
High-straggler,Async-FedDRL,3407,94,0.16554806031047242,0.16556687878534096,1.881847486853716e-05,0.011366086627105832
High-straggler,Async-FedDRL,4518,94,0.1655880670553867,0.16556687878534096,2.1188270045741087e-05,0.012797408637032942
High-straggler,Async-FedDRL,5629,94,0.16556480244578164,0.16556687878534096,2.076339559314855e-06,0.0012540790613120448
High-straggler,Async-FedDRL,6740,94,0.1655655126831651,0.16556687878534096,1.3661021758537562e-06,0.0008251059546909263
High-straggler,Async-FedDRL,7851,94,0.16556795143189879,0.16556687878534096,1.072646557825907e-06,0.0006478630059920399
High-straggler,Async-FedDRL,3407,95,0.16554494530958647,0.1655603572412397,1.5411931653219746e-05,0.00930895046980532
High-straggler,Async-FedDRL,4518,95,0.16555758659796133,0.1655603572412397,2.7706432783602963e-06,0.0016734943826698585
High-straggler,Async-FedDRL,5629,95,0.16557221520048046,0.1655603572412397,1.1857959240774152e-05,0.007162317983824955
High-straggler,Async-FedDRL,6740,95,0.16557352841135525,0.1655603572412397,1.3171170115566788e-05,0.007955509600873198
High-straggler,Async-FedDRL,7851,95,0.165553510686815,0.1655603572412397,6.846554424677631e-06,0.004135382732172683
High-straggler,Async-FedDRL,3407,96,0.16555540326194665,0.1655579445027648,2.541240818138002e-06,0.0015349555261575283
High-straggler,Async-FedDRL,4518,96,0.16556656426580688,0.1655579445027648,8.619763042089224e-06,0.005206493151372313
High-straggler,Async-FedDRL,5629,96,0.16552930041176228,0.1655579445027648,2.8644091002505423e-05,0.017301550275062198
High-straggler,Async-FedDRL,6740,96,0.16557712872045993,0.1655579445027648,1.918421769514511e-05,0.011587615292496422
High-straggler,Async-FedDRL,7851,96,0.16556132585384814,0.1655579445027648,3.3813510833535787e-06,0.002042397357317462
High-straggler,Async-FedDRL,3407,97,0.16556998533437983,0.16554926403115702,2.0721303222809295e-05,0.012516699088985056
High-straggler,Async-FedDRL,4518,97,0.1655357777458707,0.16554926403115702,1.3486285286329336e-05,0.008146387943948313
High-straggler,Async-FedDRL,5629,97,0.16556665776070006,0.16554926403115702,1.7393729543041525e-05,0.010506678869782203
High-straggler,Async-FedDRL,6740,97,0.16554092441499224,0.16554926403115702,8.33961616478196e-06,0.005037543485069442
High-straggler,Async-FedDRL,7851,97,0.16553297489984217,0.16554926403115702,1.6289131314850547e-05,0.009839446529816567
High-straggler,Async-FedDRL,3407,98,0.16556280714223853,0.1655532114066719,9.59573556663651e-06,0.005796163955445805
High-straggler,Async-FedDRL,4518,98,0.16553207931523437,0.1655532114066719,2.1132091437531253e-05,0.012764531269418563
High-straggler,Async-FedDRL,5629,98,0.1655662930474708,0.1655532114066719,1.3081640798912053e-05,0.007901774111030536
High-straggler,Async-FedDRL,6740,98,0.1655695141620705,0.1655532114066719,1.63027553986006e-05,0.009847441351381474
High-straggler,Async-FedDRL,7851,98,0.16553536336634536,0.1655532114066719,1.7848040326534642e-05,0.010780848148388956
High-straggler,Async-FedDRL,3407,99,0.1655369214201174,0.16555801332675296,2.1091906635573032e-05,0.012739888702303444
High-straggler,Async-FedDRL,4518,99,0.1655791006385883,0.16555801332675296,2.1087311835338296e-05,0.012737113360812926
High-straggler,Async-FedDRL,5629,99,0.16558843820051136,0.16555801332675296,3.0424873758400084e-05,0.018377167705166977
High-straggler,Async-FedDRL,6740,99,0.16554747000505007,0.16555801332675296,1.0543321702888298e-05,0.006368354808703527
High-straggler,Async-FedDRL,7851,99,0.1655381363694976,0.16555801332675296,1.9876957255360317e-05,0.012006037555023226
High-straggler,Async-FedDRL,3407,100,0.16555558013010485,0.1655529613363269,2.6187937779420523e-06,0.001581846532253734
High-straggler,Async-FedDRL,4518,100,0.16554381242690946,0.1655529613363269,9.148909417444617e-06,0.005526273491936078
High-straggler,Async-FedDRL,5629,100,0.1655679552993681,0.1655529613363269,1.499396304119327e-05,0.009056898118984706
High-straggler,Async-FedDRL,6740,100,0.16555629920482468,0.1655529613363269,3.33786849776585e-06,0.002016193773172591
High-straggler,Async-FedDRL,7851,100,0.16554115962042742,0.1655529613363269,1.180171589948431e-05,0.007128664932491719
High-straggler,Async-FedDRL,3407,101,0.16554870490716175,0.16554851180651511,1.9310064663935478e-07,0.00011664293718631626
High-straggler,Async-FedDRL,4518,101,0.16555218124237897,0.16554851180651511,3.669435863856707e-06,0.002216532074988002
High-straggler,Async-FedDRL,5629,101,0.16554548955811837,0.16554851180651511,3.0222483967390357e-06,0.0018255968379053081
High-straggler,Async-FedDRL,6740,101,0.16556155266157063,0.16554851180651511,1.304085505551833e-05,0.007877361694896922
High-straggler,Async-FedDRL,7851,101,0.16553463066334584,0.16554851180651511,1.3881143169275356e-05,0.008384939869165933
High-straggler,Async-FedDRL,3407,102,0.16555818135484915,0.1655404676410269,1.771371382225384e-05,0.010700533878317826
High-straggler,Async-FedDRL,4518,102,0.16551941263419226,0.1655404676410269,2.1055006834636014e-05,0.012718948505264355
High-straggler,Async-FedDRL,5629,102,0.16554509872424764,0.1655404676410269,4.631083220740795e-06,0.002797553544903147
High-straggler,Async-FedDRL,6740,102,0.16555595889862404,0.1655404676410269,1.5491257597144426e-05,0.009357988302133522
High-straggler,Async-FedDRL,7851,102,0.1655236865932213,0.1655404676410269,1.6781047805586313e-05,0.01013712722014044
High-straggler,Async-FedDRL,3407,103,0.165538931801181,0.16553780489528125,1.126905899762054e-06,0.0006807544056023526
High-straggler,Async-FedDRL,4518,103,0.16554772586412636,0.16553780489528125,9.920968845111844e-06,0.005993174097836939
High-straggler,Async-FedDRL,5629,103,0.16554727302912,0.16553780489528125,9.468133838758108e-06,0.005719620267254132
High-straggler,Async-FedDRL,6740,103,0.1655130328332673,0.16553780489528125,2.4772062013955765e-05,0.014964594963444454
High-straggler,Async-FedDRL,7851,103,0.1655420609487116,0.16553780489528125,4.256053430351514e-06,0.002571046192767798
High-straggler,Async-FedDRL,3407,104,0.16549522471377093,0.16553174221251046,3.651749873953558e-05,0.022060722766183562
High-straggler,Async-FedDRL,4518,104,0.16554061279729151,0.16553174221251046,8.870584781051072e-06,0.005358842154674462
High-straggler,Async-FedDRL,5629,104,0.16557704216614333,0.16553174221251046,4.5299953632865764e-05,0.02736632444471554
High-straggler,Async-FedDRL,6740,104,0.1655346404193377,0.16553174221251046,2.898206827223193e-06,0.0017508465678458581
High-straggler,Async-FedDRL,7851,104,0.16551119096600883,0.16553174221251046,2.0551246501632203e-05,0.012415290401069066
High-straggler,Async-FedDRL,3407,105,0.16552761760726015,0.16553203422896756,4.416621707414858e-06,0.0026681371542294284
High-straggler,Async-FedDRL,4518,105,0.16552251424336512,0.16553203422896756,9.519985602446379e-06,0.005751143968470855
High-straggler,Async-FedDRL,5629,105,0.16556051720281015,0.16553203422896756,2.8482973842586246e-05,0.017206925520644522
High-straggler,Async-FedDRL,6740,105,0.1655252080428827,0.16553203422896756,6.8261860848573e-06,0.004123785535925432
High-straggler,Async-FedDRL,7851,105,0.16552431404851964,0.16553203422896756,7.72018044792322e-06,0.004663858862052342
High-straggler,Async-FedDRL,3407,106,0.1655502884906457,0.16554255871414,7.729776505704944e-06,0.004669359085510315
High-straggler,Async-FedDRL,4518,106,0.16550761486748378,0.16554255871414,3.494384665622685e-05,0.021108678594589154
High-straggler,Async-FedDRL,5629,106,0.16556112674793635,0.16554255871414,1.856803379635119e-05,0.011216471426187508
High-straggler,Async-FedDRL,6740,106,0.16555276121138288,0.16554255871414,1.0202497242872699e-05,0.006163066055110601
High-straggler,Async-FedDRL,7851,106,0.16554100225325144,0.16554255871414,1.5564608885632047e-06,0.0009402179721354385
High-straggler,Async-FedDRL,3407,107,0.1655392588467977,0.16553378356907603,5.475277721683769e-06,0.0033076497157445662
High-straggler,Async-FedDRL,4518,107,0.1655350816595419,0.16553378356907603,1.2980904658677073e-06,0.0007841846165052004
High-straggler,Async-FedDRL,5629,107,0.16552149125940074,0.16553378356907603,1.2292309675282498e-05,0.00742586160374508
High-straggler,Async-FedDRL,6740,107,0.1655400540508518,0.16553378356907603,6.270481775760839e-06,0.0037880374873109895
High-straggler,Async-FedDRL,7851,107,0.165533032028788,0.16553378356907603,7.515402880298172e-07,0.00045401021581567666
High-straggler,Async-FedDRL,3407,108,0.16550898356387303,0.1655342205416501,2.5236977777065572e-05,0.015245776791340671
High-straggler,Async-FedDRL,4518,108,0.1655225000521001,0.1655342205416501,1.1720489550004487e-05,0.007080402778140664
High-straggler,Async-FedDRL,5629,108,0.16557021685580914,0.1655342205416501,3.5996314159042475e-05,0.021745542426972336
High-straggler,Async-FedDRL,6740,108,0.16553447887819847,0.1655342205416501,2.583365483754818e-07,0.00015606232205653313
High-straggler,Async-FedDRL,7851,108,0.16553492335826983,0.1655342205416501,7.028166197353691e-07,0.0004245748205027693
High-straggler,Async-FedDRL,3407,109,0.16554383331270264,0.16553024229319732,1.3591019505321267e-05,0.008210596031900937
High-straggler,Async-FedDRL,4518,109,0.16550579507822455,0.16553024229319732,2.444721497277258e-05,0.01476903231342474
High-straggler,Async-FedDRL,5629,109,0.16556855275596621,0.16553024229319732,3.8310462768892384e-05,0.023144086686609534
High-straggler,Async-FedDRL,6740,109,0.16554369792740403,0.16553024229319732,1.3455634206710476e-05,0.008128807171608576
High-straggler,Async-FedDRL,7851,109,0.16548933239168911,0.16553024229319732,4.090990150820706e-05,0.02471445757672784
High-straggler,Async-FedDRL,3407,110,0.16553047806961105,0.16552983414815342,6.439214576270391e-07,0.00038900628454125857
High-straggler,Async-FedDRL,4518,110,0.1655126491751642,0.16552983414815342,1.7184972989220393e-05,0.010381797986844719
High-straggler,Async-FedDRL,5629,110,0.1655569772776352,0.16552983414815342,2.7143129481765893e-05,0.01639772650135812
High-straggler,Async-FedDRL,6740,110,0.16554412573958127,0.16552983414815342,1.4291591427850747e-05,0.008633846279975977
High-straggler,Async-FedDRL,7851,110,0.1655049404787754,0.16552983414815342,2.4893669378023286e-05,0.015038781079030634
High-straggler,Async-FedDRL,3407,111,0.1655182348675729,0.16551635740745688,1.8774601160120863e-06,0.0011343048780310474
High-straggler,Async-FedDRL,4518,111,0.1655218729285818,0.16551635740745688,5.5155211249324765e-06,0.0033323118097353622
High-straggler,Async-FedDRL,5629,111,0.1655537225843957,0.16551635740745688,3.736517693883612e-05,0.02257491496556626
High-straggler,Async-FedDRL,6740,111,0.16551154161911324,0.16551635740745688,4.815788343631722e-06,0.00290955432989414
High-straggler,Async-FedDRL,7851,111,0.16547641503762073,0.16551635740745688,3.994236983614896e-05,0.02413197732343853
High-straggler,Async-FedDRL,3407,112,0.16551496630025073,0.16551809207045126,3.1257702005349497e-06,0.0018884764568241241
High-straggler,Async-FedDRL,4518,112,0.16549544746737863,0.16551809207045126,2.2644603072635716e-05,0.013681044041395335
High-straggler,Async-FedDRL,5629,112,0.16553753163688473,0.16551809207045126,1.943956643346567e-05,0.011744677690697038
High-straggler,Async-FedDRL,6740,112,0.16551319124340996,0.16551809207045126,4.900827041298683e-06,0.0029609011196266633
High-straggler,Async-FedDRL,7851,112,0.16552932370433218,0.16551809207045126,1.123163388092041e-05,0.006785743927098778
High-straggler,Async-FedDRL,3407,113,0.1655306988195983,0.16552370411126832,6.994708329988164e-06,0.004225804616652478
High-straggler,Async-FedDRL,4518,113,0.16551666214171817,0.16552370411126832,7.0419695501477975e-06,0.004254357155645844
High-straggler,Async-FedDRL,5629,113,0.16554208050919259,0.16552370411126832,1.8376397924263488e-05,0.01110197359522024
High-straggler,Async-FedDRL,6740,113,0.16551554348603212,0.16552370411126832,8.1606252362032e-06,0.004930185244475599
High-straggler,Async-FedDRL,7851,113,0.1655135355998003,0.16552370411126832,1.0168511468011676e-05,0.006143235811818349
High-straggler,Async-FedDRL,3407,114,0.16551616546168071,0.16552001426106208,3.848799381367396e-06,0.0023252773379399175
High-straggler,Async-FedDRL,4518,114,0.16548455943153792,0.16552001426106208,3.54548295241619e-05,0.02142026732080974
High-straggler,Async-FedDRL,5629,114,0.165542191306736,0.16552001426106208,2.2177045673921203e-05,0.013398407300124468
High-straggler,Async-FedDRL,6740,114,0.1655422702011184,0.16552001426106208,2.2255940056309376e-05,0.013446071857634558
High-straggler,Async-FedDRL,7851,114,0.16551488490423732,0.16552001426106208,5.129356824756792e-06,0.003098934499042907
High-straggler,Async-FedDRL,3407,115,0.16552493305338387,0.1655314357158703,6.5026624864461535e-06,0.003928355033184015
High-straggler,Async-FedDRL,4518,115,0.16553435000911837,0.1655314357158703,2.9142932480574757e-06,0.0017605678555581259
High-straggler,Async-FedDRL,5629,115,0.16553851965484773,0.1655314357158703,7.083938977414661e-06,0.004279512798749615
High-straggler,Async-FedDRL,6740,115,0.16554088890913077,0.1655314357158703,9.453193260455794e-06,0.005710814516634722
High-straggler,Async-FedDRL,7851,115,0.16551848695287083,0.1655314357158703,1.2948762999481778e-05,0.007822540137758448
High-straggler,Async-FedDRL,3407,116,0.16549740885165815,0.16551386006572621,1.6451214068069486e-05,0.009939478217435472
High-straggler,Async-FedDRL,4518,116,0.1655285613062498,0.16551386006572621,1.4701240523579129e-05,0.008882180935023331
High-straggler,Async-FedDRL,5629,116,0.165557623322365,0.16551386006572621,4.376325663879577e-05,0.026440841039787968
High-straggler,Async-FedDRL,6740,116,0.16549404375429155,0.16551386006572621,1.981631143466167e-05,0.011972599410582615
High-straggler,Async-FedDRL,7851,116,0.16549166309406665,0.16551386006572621,2.219697165956047e-05,0.013410944346742905
High-straggler,Async-FedDRL,3407,117,0.1655191242566903,0.16551377159023611,5.352666454183641e-06,0.0032339704441243016
High-straggler,Async-FedDRL,4518,117,0.16551066426382566,0.16551377159023611,3.1073264104564124e-06,0.001877382395798005
High-straggler,Async-FedDRL,5629,117,0.16551733943167907,0.16551377159023611,3.567841442952968e-06,0.002155616060629628
High-straggler,Async-FedDRL,6740,117,0.16550301945824747,0.16551377159023611,1.0752131988644997e-05,0.006496215925321395
High-straggler,Async-FedDRL,7851,117,0.16551871054073802,0.16551377159023611,4.938950501909289e-06,0.0029840118163319317
High-straggler,Async-FedDRL,3407,118,0.16550014807501015,0.1655030275820109,2.879507000758119e-06,0.0017398515560878493
High-straggler,Async-FedDRL,4518,118,0.16547907167274808,0.1655030275820109,2.395590926282387e-05,0.014474604853348146
High-straggler,Async-FedDRL,5629,118,0.16553326456742898,0.1655030275820109,3.0236985418069517e-05,0.01826974760512241
High-straggler,Async-FedDRL,6740,118,0.16550066915551437,0.1655030275820109,2.358426496540389e-06,0.0014250050473377167
High-straggler,Async-FedDRL,7851,118,0.16550198443935285,0.1655030275820109,1.0431426580581604e-06,0.0006302861484157787
High-straggler,Async-FedDRL,3407,119,0.16550436370422286,0.16550033988668625,4.0238175366136275e-06,0.002431304696636049
High-straggler,Async-FedDRL,4518,119,0.16546481161174947,0.16550033988668625,3.5528274936774684e-05,0.021467191524259084
High-straggler,Async-FedDRL,5629,119,0.16553013971070124,0.16550033988668625,2.979982401499215e-05,0.018005898982077807
High-straggler,Async-FedDRL,6740,119,0.16550491365978662,0.16550033988668625,4.573773100369216e-06,0.0027636034484888423
High-straggler,Async-FedDRL,7851,119,0.16549747074697094,0.16550033988668625,2.8691397153113307e-06,0.001733615603010698
High-straggler,Async-FedDRL,3407,120,0.16546496254640103,0.1655095942135275,4.4631667126482366e-05,0.026966211438414916
High-straggler,Async-FedDRL,4518,120,0.16550035315106731,0.1655095942135275,9.241062460196847e-06,0.005583399865191351
High-straggler,Async-FedDRL,5629,120,0.16554738220448215,0.1655095942135275,3.778799095463525e-05,0.022831299378260905
High-straggler,Async-FedDRL,6740,120,0.16552376637902513,0.1655095942135275,1.4172165497622347e-05,0.008562745600921799
High-straggler,Async-FedDRL,7851,120,0.16551150678666196,0.1655095942135275,1.912573134449369e-06,0.0011555663244403325
High-straggler,Async-FedDRL,3407,121,0.16550087643750822,0.16549394002720744,6.936410300778517e-06,0.004191337942427476
High-straggler,Async-FedDRL,4518,121,0.16548936303898418,0.16549394002720744,4.5769882232593595e-06,0.002765653064098236
High-straggler,Async-FedDRL,5629,121,0.16551300165279959,0.16549394002720744,1.90616255921483e-05,0.011518020290661122
High-straggler,Async-FedDRL,6740,121,0.16550564101392803,0.16549394002720744,1.1700986720597495e-05,0.007070341499316432
High-straggler,Async-FedDRL,7851,121,0.1654608179928171,0.16549394002720744,3.312203439034822e-05,0.02001404666835711
High-straggler,Async-FedDRL,3407,122,0.1654527004766872,0.16549526690827152,4.256643158431772e-05,0.025720633816017753
High-straggler,Async-FedDRL,4518,122,0.16549661968503,0.16549526690827152,1.3527767584731176e-06,0.0008174111464002874
High-straggler,Async-FedDRL,5629,122,0.16553338356405434,0.16549526690827152,3.811665578282164e-05,0.02303187063588255
High-straggler,Async-FedDRL,6740,122,0.16547924883353007,0.16549526690827152,1.601807474144179e-05,0.00967887181348822
High-straggler,Async-FedDRL,7851,122,0.16551438198205606,0.16549526690827152,1.911507378454802e-05,0.011550223847273448
High-straggler,Async-FedDRL,3407,123,0.16549330778630983,0.1655061333469014,1.2825560591567253e-05,0.007749296253985244
High-straggler,Async-FedDRL,4518,123,0.1655120115020198,0.1655061333469014,5.8781551184050596e-06,0.0035516237371604996
High-straggler,Async-FedDRL,5629,123,0.16552595119473568,0.1655061333469014,1.981784783428031e-05,0.011974086659823076
High-straggler,Async-FedDRL,6740,123,0.16550245492478716,0.1655061333469014,3.6784221142394102e-06,0.0022225291835737747
High-straggler,Async-FedDRL,7851,123,0.1654969413266544,0.1655061333469014,9.19202024698973e-06,0.0055538849594916374
High-straggler,Async-FedDRL,3407,124,0.1654989120327332,0.1655071635934938,8.251560760591525e-06,0.004985621517179998
High-straggler,Async-FedDRL,4518,124,0.1654829174952423,0.1655071635934938,2.4246098251495818e-05,0.014649576323504193
High-straggler,Async-FedDRL,5629,124,0.16553677229193314,0.1655071635934938,2.9608698439348435e-05,0.017889677882506092
High-straggler,Async-FedDRL,6740,124,0.1655229273868607,0.1655071635934938,1.5763793366901924e-05,0.009524538409479219
High-straggler,Async-FedDRL,7851,124,0.16549428876069966,0.1655071635934938,1.287483279413526e-05,0.007779018451284352
High-straggler,Async-FedDRL,3407,125,0.1654533326640846,0.1654944967163701,4.116405228549169e-05,0.02487336624615379
High-straggler,Async-FedDRL,4518,125,0.16549466093024895,0.1654944967163701,1.6421387885601213e-07,9.922618704200615e-05
High-straggler,Async-FedDRL,5629,125,0.16553555149366167,0.1654944967163701,4.105477729157703e-05,0.02480733686385841
High-straggler,Async-FedDRL,6740,125,0.16550176477318843,0.1654944967163701,7.268056818332536e-06,0.004391721152388995
